eid,cid,et,tp,id
"5234443672697","7821588086691","Vehicle","17831.94","10/06/2023"
"2269009699925","6737638125854","Bodily Injury","27763.41","09/06/2023"
"7743687786545","669988091039",,"746.85","11/06/2023"
"5122319767355","2539119595517","Property","39781.54","10/06/2023"
"1418360328597","6768878449726","Property","13991.49","09/06/2023"
"3512054421780","4815874567694","Vehicle","25505.28","09/06/2023"
"851169693038","9027767191953","Property","20908.58","11/06/2023"
"220183346746","7942878067128","Property","47298.32","09/06/2023"
"658708833389","2374498383380","Vehicle","19115.17","11/06/2023"
"1079264299264","7164772792047","Property","14247.28","09/06/2023"
"7357589615125","7228971130646","Vehicle","48141.86","09/06/2023"
"1825011750967","1610174383552","Property","6933.53","11/06/2023"
"2662363645218","1801974615316",,"5551.26","11/06/2023"
"2192086510749","7241443655075","Vehicle","11367.06","10/06/2023"
"3284706873548","9135167595243","Bodily Injury","30901.69","11/06/2023"
"7463507358299","2808203550579","Vehicle","15697.22",
"8695034493602","8503280296540",,"39421.23","10/06/2023"
"6720220246542","5689683761080","Vehicle",,"10/06/2023"
"4118530053870","9343538752852","Vehicle","29109.93","09/06/2023"
"8185116963349","2389965998421","Property","32787.44","10/06/2023"
"5195909036632","8230372797553",,"46317.47","11/06/2023"
"854599174507","6755381153766","Vehicle","1864.85","10/06/2023"
"2352266545017","9469563280754",,"14557.77","10/06/2023"
"7652571553044","3818336232728","Property","39270.43","11/06/2023"
"280754935477","6164884972811","Vehicle","9140.82",
"546173589647","190930937978","Vehicle",,"09/06/2023"
"2040352582018","8265984877710","Vehicle","31451.33","11/06/2023"
"7738970424193","7922672192881","Vehicle",,"11/06/2023"
"1167428581393","4238863524094","Vehicle","13892.67","09/06/2023"
"7264949797968","3681953319902","Property","10736.48","09/06/2023"
"8756576091208","2233649804683","Bodily Injury","18810.09","11/06/2023"
"7604974385991","9035075808469","Vehicle","16494.69","10/06/2023"
"674561275679","6006173051436","Property","47682.95","10/06/2023"
"8804834650564","6058137906292","Property","18901.45","09/06/2023"
"5359127042022","394705631412","Property","38544.43","11/06/2023"
"4051716734503","1952839151137","Property","48561.43","09/06/2023"
"5449855645646","2255284031147","Vehicle","14394.53","09/06/2023"
"2289568051214","8609853505643","Bodily Injury","8585.47","10/06/2023"
"714344868861","3616374890269","Property","43907.19","11/06/2023"
,"8176292387634","Property","22959.20","10/06/2023"
"675299652903","8944348841306","Bodily Injury","11842.70","09/06/2023"
"4140024631642","4047923698072","Bodily Injury","9350.62","10/06/2023"
"9520789551175","5021647338855","Vehicle","35406.13","11/06/2023"
"5577117931737","4724710111796",,"19767.27","10/06/2023"
"4175307057181","2216813600933","Bodily Injury","21116.18","09/06/2023"
"7806478605871","6734965774552","Bodily Injury","17640.09","11/06/2023"
"9116015486776","9416039587049",,"3206.97","10/06/2023"
"6145817750633","6309469151791","Property","33877.39","10/06/2023"
"5715097890151","3263159295548","Vehicle","3606.82","11/06/2023"
"1210132498168","9197252410282","Bodily Injury","5656.44",
"3499699997076","3171273778838","Bodily Injury","6747.22","10/06/2023"
"428586401151","545888317217","Property","35442.73","09/06/2023"
"8908940734380","2703263550665","Bodily Injury","8386.26","09/06/2023"
"4241578433221","7113734707077",,"10435.01","11/06/2023"
"6223043810585","6747229227709","Vehicle","27165.27","10/06/2023"
"5482554483638","9481289397531","Property",,"09/06/2023"
"8472308267834","2940569286574",,"40596.69","10/06/2023"
"1120486519139","3970835805114","Bodily Injury","48156.03","09/06/2023"
"817121133372","3687373864461","Vehicle","13757.56","10/06/2023"
"3725158717989","9147882937472","Property","18779.76","10/06/2023"
"9391711827644","3074655435617",,"20223.65","11/06/2023"
"4254539427204","2685124854712","Vehicle","18553.58","10/06/2023"
"994210173332","943628662151","Bodily Injury","31510.54","11/06/2023"
"1783832560271","6479093805863","Bodily Injury","27613.78","11/06/2023"
"7797461316531","7874838404449","Bodily Injury","46515.11","11/06/2023"
"3345174021561","9948841907325","Bodily Injury","18075.76","09/06/2023"
"3778452231755","1300726197529","Vehicle","44090.95","10/06/2023"
"6976478829993","1175144993175","Bodily Injury","48345.76","09/06/2023"
"9146994202979","8909697985733","Vehicle","49713.70","10/06/2023"
"3874083592855","4395338074169","Property",,"09/06/2023"
"6891298063228","1560596200468",,"18746.44","10/06/2023"
,"3638171648539","Vehicle","33432.00","10/06/2023"
,"9312516436068","Property",,"10/06/2023"
"591587552780","9695449006524","Property",,"09/06/2023"
"8851386446705","7002914671863",,"8903.52","10/06/2023"
"2482885130834","6620513366282","Vehicle","42012.43","10/06/2023"
"4728316398533","5542688625019","Vehicle","31630.67","09/06/2023"
"8027399300881","7472418261541","Bodily Injury","8160.49","11/06/2023"
"2354891778133","7889176071535","Vehicle","34886.10","09/06/2023"
"2990035342534","1730571286916","Vehicle","27471.17","11/06/2023"
"312494039892","7265457291515","Property","14718.56","10/06/2023"
"6454553040119","9976775255870","Bodily Injury","39317.36","11/06/2023"
"6594913643038","7859938583818","Property","27109.20","11/06/2023"
"6607258302506","7013167168046","Bodily Injury","21420.44","09/06/2023"
"6438733238742","138799278230","Bodily Injury","15744.44","09/06/2023"
"331940395243","3480049554231","Vehicle","20626.47","11/06/2023"
"1475318048271","8961757723201","Property","1105.44","10/06/2023"
"2444524441716","3145818317582","Vehicle","6406.33","11/06/2023"
"3544979921686","4002105681405","Property","2380.82","11/06/2023"
"192554693232","6730911268725","Bodily Injury","31713.86","10/06/2023"
,"2433085062840","Bodily Injury","7543.07","11/06/2023"
"484617186140","3274192520321","Bodily Injury","38097.01","10/06/2023"
"573593371804","8796979640566","Vehicle","41122.76","11/06/2023"
"8283266594088","2851999524078","Vehicle",,"11/06/2023"
"339049921813","377281311164","Bodily Injury","5378.44","10/06/2023"
"2495726779593","120538902124","Bodily Injury","12775.92","10/06/2023"
"6108012566688","1013955614815","Bodily Injury","22169.60","11/06/2023"
"2959513901921","1195670796897","Vehicle","6104.20","11/06/2023"
"5704156431677","3559902786566","Vehicle","22291.21","11/06/2023"
"7035326963561","6643772671504","Bodily Injury","26423.50","11/06/2023"
"4446974639416","3501944786412",,"8372.95","09/06/2023"
"8922742918177","2811750828112","Property","49742.61","10/06/2023"
"5380592548493","2311664840049","Vehicle","46571.64","11/06/2023"
"4553600740062","2047126050730","Bodily Injury","47310.61","11/06/2023"
"7632839623788","2365578412690","Vehicle","42471.38","11/06/2023"
,"6367751038569","Bodily Injury","12722.25","11/06/2023"
"175419030810","3410165339821","Bodily Injury","42421.37","10/06/2023"
"1552316475003","5199667876801","Property","18808.30","10/06/2023"
"7122327814783","6194626058718","Property",,"09/06/2023"
"1190389737094","9041212176274","Bodily Injury","8304.67","10/06/2023"
"1420722788561","2106412314596","Property","38749.55","09/06/2023"
"9553183279309","1585166162208","Bodily Injury","43739.44","10/06/2023"
"1953292198416","3435301820278","Vehicle","34304.27","09/06/2023"
"6887391259759","6790019342747","Vehicle","15432.59","11/06/2023"
"5736482937979","3325663605708","Vehicle","29161.80",
"8955556838275","3697759271224","Vehicle","30144.64",
,"991910556527","Bodily Injury","15099.35","11/06/2023"
"7168021189153","7317794199529","Property","8795.11","10/06/2023"
"3257957647960","7154546894638","Bodily Injury","26586.06","09/06/2023"
"5276724832932","4416042224943","Property","7782.81","10/06/2023"
"9012051933109","3486471955287","Vehicle","39754.86","10/06/2023"
,"4001266488745","Property","2461.19","10/06/2023"
"1637544200696","249769106619","Bodily Injury","18148.16","09/06/2023"
"8525911251496","4535728073649","Vehicle","45058.04",
"3113118820717","3975966703834","Bodily Injury","32243.62","10/06/2023"
"4516550914819","1615826131590","Bodily Injury","47534.30","09/06/2023"
"151026397707","8625451396865","Bodily Injury","49545.77","10/06/2023"
"6271101251671","6283347339687","Property","3278.07","09/06/2023"
"4518195392029","2707860704189","Property","25842.43","11/06/2023"
"4932499358342","2260713811128","Vehicle","26279.15","10/06/2023"
"8317482244192","6618842702174","Property","32167.76","10/06/2023"
"3823957943507","7057022947301","Bodily Injury","36030.44","11/06/2023"
"6994302084674","4790135665566","Vehicle","28324.07","09/06/2023"
"1361692830466","9012587717272","Bodily Injury","32260.55","09/06/2023"
"5830600050411","3442993024697","Bodily Injury","33845.65","09/06/2023"
"5782819055091","7650540417818","Bodily Injury","31306.98","09/06/2023"
"848938784038","6789246464546","Vehicle","39358.83","11/06/2023"
"284643174318","4059655899413","Property","7132.36","11/06/2023"
"8252413081377","4445692288585","Bodily Injury","41180.24","11/06/2023"
"1784892435558","3027579212367","Property","48712.12","10/06/2023"
"4953619891256","8732017602606","Vehicle","2598.51","09/06/2023"
"3397288379398","7782403315399","Property","36636.81","11/06/2023"
"2515674425372","324208262283","Vehicle","36613.12","11/06/2023"
"9803805353850","8064248981536","Bodily Injury","48433.70","09/06/2023"
"5070170845834","3233400190449","Vehicle","24250.79","09/06/2023"
,"541158560311","Vehicle","21187.08",
"6354662582007","6789268551573","Vehicle","12917.62","10/06/2023"
"5157771143172","7182753353205","Bodily Injury","46213.41","10/06/2023"
"2265461270311","857152510400","Bodily Injury","13766.81","09/06/2023"
"3710237647998","4157014481872","Bodily Injury","1175.34","10/06/2023"
"2537792309608","4771963799457","Bodily Injury","2444.63","11/06/2023"
"5691845556780","8037157126652","Bodily Injury","24075.67","10/06/2023"
"3242099306050","9099535412677","Vehicle","23816.60","09/06/2023"
"4209861246473","2593569047015","Bodily Injury","40570.68","09/06/2023"
"6093217658312","2823657324477","Vehicle","48693.23","10/06/2023"
"265731331527","5105886118156","Property","12524.44","10/06/2023"
,"1360630307703","Property","22934.30","11/06/2023"
"8567454433099","5185960236944","Property","39742.80","10/06/2023"
"5935907879483","9454497604045","Vehicle","14469.39","09/06/2023"
"8588013326905","2889325972869","Vehicle","20387.31","11/06/2023"
"5553638602568","1813681819543","Vehicle","19302.91","11/06/2023"
"9477313383111","8363788449870","Property","41538.99","10/06/2023"
"491318196279","1310032326896","Property","28985.49","11/06/2023"
"9434539933651","7745483807577",,"8274.17","10/06/2023"
"6183328125215","8949683646961",,"39759.26","10/06/2023"
"8583797989130","8421097464364",,"8882.28",
"1530945122683","3197414978700","Bodily Injury","21540.49","09/06/2023"
"2699993914617","5916485406251","Bodily Injury","15484.45","11/06/2023"
"7816610963922","7968513613388","Bodily Injury","38579.09","09/06/2023"
"6741673233458","1515609936588","Vehicle","3137.94","09/06/2023"
"5335589826252","6859730225123",,"33071.61","09/06/2023"
"6372524985658","2246583456445","Vehicle","26020.90","11/06/2023"
"9842600486866","6542197259151","Vehicle","35379.64","11/06/2023"
"9624275545034","7044665073883","Bodily Injury","38968.75",
"7195192906974","1017149185427","Property","18019.40","09/06/2023"
"471317989860","2355393552354","Property","26973.70","10/06/2023"
"4936741947277","6689021745419","Bodily Injury","27825.97","10/06/2023"
"4526528755557","9419261606758",,"47588.29","10/06/2023"
"6624410011610","3882525838849","Property","48301.03","11/06/2023"
"4367842764034","1188883551122","Property","23746.46","11/06/2023"
"1834264117669","7584018296577","Vehicle","11288.51","11/06/2023"
"1235384175538","2463414420996","Vehicle","9921.97",
"7111776677595","7313622829881","Vehicle","28155.39","10/06/2023"
"126935489029","1156879179644","Bodily Injury","20269.40","11/06/2023"
"5631972588520","8992795126217","Property","26205.15","11/06/2023"
"3852185780020","5345880713461","Property","18617.07","10/06/2023"
"3891449811534","5946002541304","Property","49675.59","10/06/2023"
"5742615065639","4078245953088","Property","39325.96","10/06/2023"
"178781765185","9020781423018","Bodily Injury","9797.47","09/06/2023"
"3371255106529","7202868782739","Bodily Injury","14526.25","11/06/2023"
"8036811831132","4652380079298","Bodily Injury","14101.12","09/06/2023"
"2521579363542","2983436743608","Vehicle","4425.43","11/06/2023"
"9587294397049","9891611954179",,"4982.54","11/06/2023"
"8617535979208","5271133972897","Vehicle","18114.21","10/06/2023"
"5280472077479","1768158173453","Property","38194.84","09/06/2023"
"6011142190955","8638670492239","Property","16753.00","11/06/2023"
"6988876657690","3330881144473","Vehicle","31115.27","11/06/2023"
"2960261433145","8213528254895","Bodily Injury","12688.06","10/06/2023"
"7621590213635","4280846235522","Property","6835.95","09/06/2023"
"5914588620690","8573117702814","Property","22067.65","09/06/2023"
"7209071429420","1284229781549",,"25343.97","10/06/2023"
"8613633750716","9649546187320","Property","36229.94","10/06/2023"
"1326457207238","8865427284963","Property","955.16","11/06/2023"
"7449464410012","4668554437811","Bodily Injury","5870.66","11/06/2023"
,"5851159604903","Vehicle","49436.11","09/06/2023"
"8257855921293","4416818904379","Bodily Injury","10318.83","09/06/2023"
"5484933750597","1399218266358","Bodily Injury","49236.55","09/06/2023"
,"8106157814878","Property","16264.85","09/06/2023"
"3144937422172","3016090082429","Bodily Injury","45286.37","09/06/2023"
"2191648876457","600662151572","Property","33198.42","10/06/2023"
,"7207227100958","Property","45782.39","10/06/2023"
"4373480560828","2371881444139","Property","22922.62",
"3892260635248","909076282171","Property","49733.51","11/06/2023"
"8193141741885","4496554248535","Vehicle","45713.65","11/06/2023"
"1095136504564","1730353171983","Vehicle","20924.44","09/06/2023"
"6408953318956","4453228808221","Property","23057.89","09/06/2023"
"3755066638557","3698694399837","Bodily Injury","16666.98","10/06/2023"
"9430518328877","8723607533296","Property","7440.17","10/06/2023"
"2907218487157","9576453061103","Property","14560.66","11/06/2023"
"2884948737174","1770260227516","Bodily Injury",,"10/06/2023"
"300727212256","5386754610041","Property","28617.02","09/06/2023"
"4147916651839","1338146696577","Vehicle","24831.16","11/06/2023"
"4767213726857","1371943968526","Property","25691.45","09/06/2023"
